Year,Site,Treatment,Block,Plot,Species,Relative Cover
2012,06MAT,06F2,3,1,moss,0.033613445
2012,06MAT,06F2,3,1,lichen,0.008403361
2012,06MAT,06F2,3,1,litter,0.016806723
2012,06MAT,06F2,3,1,Bet nan,0.352941176
2012,06MAT,06F2,3,1,Car big,0.134453782
2012,06MAT,06F2,3,1,Cas tet,0.008403361
2012,06MAT,06F2,3,1,Eri vag,0.067226891
2012,06MAT,06F2,3,1,Led pal,0.168067227
2012,06MAT,06F2,3,1,Ped sp.,0.008403361
2012,06MAT,06F2,3,1,Pol bis,0.016806723
2012,06MAT,06F2,3,1,Sal pul,0.033613445
2012,06MAT,06F2,3,1,Vac uli,0.033613445
2012,06MAT,06F2,3,1,Vac vit,0.117647059
2012,06MAT,06F2,3,2,moss,0.043165468
2012,06MAT,06F2,3,2,lichen,0.014388489
2012,06MAT,06F2,3,2,litter,0.028776978
2012,06MAT,06F2,3,2,Bet nan,0.330935252
2012,06MAT,06F2,3,2,Car big,0.086330935
2012,06MAT,06F2,3,2,Cas tet,0.014388489
2012,06MAT,06F2,3,2,Eri vag,0.057553957
2012,06MAT,06F2,3,2,Led pal,0.244604317
2012,06MAT,06F2,3,2,Ped sp.,0.014388489
2012,06MAT,06F2,3,2,Pol bis,0.028776978
2012,06MAT,06F2,3,2,Rub cha,0.014388489
2012,06MAT,06F2,3,2,Sal pul,0.007194245
2012,06MAT,06F2,3,2,Vac uli,0.014388489
2012,06MAT,06F2,3,2,Vac vit,0.100719424
2012,06MAT,06F2,3,3,moss,0.016
2012,06MAT,06F2,3,3,lichen,0.048
2012,06MAT,06F2,3,3,litter,0.008
2012,06MAT,06F2,3,3,Bet nan,0.208
2012,06MAT,06F2,3,3,Car big,0.032
2012,06MAT,06F2,3,3,Cas tet,0.016
2012,06MAT,06F2,3,3,Eri vag,0.192
2012,06MAT,06F2,3,3,Led pal,0.256
2012,06MAT,06F2,3,3,Ped sp.,0.008
2012,06MAT,06F2,3,3,Pol bis,0.016
2012,06MAT,06F2,3,3,Rub cha,0.064
2012,06MAT,06F2,3,3,Sal pul,0.016
2012,06MAT,06F2,3,3,Vac uli,0.008
2012,06MAT,06F2,3,3,Vac vit,0.112
2012,06MAT,06F2,3,4,moss,0.071942446
2012,06MAT,06F2,3,4,lichen,0.028776978
2012,06MAT,06F2,3,4,litter,0.043165468
2012,06MAT,06F2,3,4,Bet nan,0.071942446
2012,06MAT,06F2,3,4,Cal lap,0.028776978
2012,06MAT,06F2,3,4,Car big,0.028776978
2012,06MAT,06F2,3,4,Cas tet,0.028776978
2012,06MAT,06F2,3,4,Eri vag,0.230215827
2012,06MAT,06F2,3,4,Led pal,0.143884892
2012,06MAT,06F2,3,4,Ped sp.,0.007194245
2012,06MAT,06F2,3,4,Pol bis,0.014388489
2012,06MAT,06F2,3,4,Rub cha,0.115107914
2012,06MAT,06F2,3,4,Sal pul,0.014388489
2012,06MAT,06F2,3,4,Vac uli,0.057553957
2012,06MAT,06F2,3,4,Vac vit,0.115107914
2012,06MAT,06F2,3,5,moss,0.070175439
2012,06MAT,06F2,3,5,lichen,0.00877193
2012,06MAT,06F2,3,5,litter,0.035087719
2012,06MAT,06F2,3,5,Bet nan,0.385964912
2012,06MAT,06F2,3,5,Cal lap,0.00877193
2012,06MAT,06F2,3,5,Cas tet,0.00877193
2012,06MAT,06F2,3,5,Eri vag,0.140350877
2012,06MAT,06F2,3,5,Led pal,0.105263158
2012,06MAT,06F2,3,5,Ped sp.,0.00877193
2012,06MAT,06F2,3,5,Rub cha,0.122807018
2012,06MAT,06F2,3,5,Sal pul,0.035087719
2012,06MAT,06F2,3,5,Vac uli,0.01754386
2012,06MAT,06F2,3,5,Vac vit,0.052631579
2012,06MAT,06F2,3,6,moss,0.079545455
2012,06MAT,06F2,3,6,lichen,0.005681818
2012,06MAT,06F2,3,6,litter,0.011363636
2012,06MAT,06F2,3,6,Bet nan,0.340909091
2012,06MAT,06F2,3,6,Car big,0.056818182
2012,06MAT,06F2,3,6,Cas tet,0.005681818
2012,06MAT,06F2,3,6,Emp nig,0.034090909
2012,06MAT,06F2,3,6,Eri vag,0.102272727
2012,06MAT,06F2,3,6,Led pal,0.136363636
2012,06MAT,06F2,3,6,Pol bis,0.045454545
2012,06MAT,06F2,3,6,Rub cha,0.056818182
2012,06MAT,06F2,3,6,Sal pul,0.056818182
2012,06MAT,06F2,3,6,Vac uli,0.045454545
2012,06MAT,06F2,3,6,Vac vit,0.022727273
2012,06MAT,06F2,3,7,moss,0.219354839
2012,06MAT,06F2,3,7,lichen,0.006451613
2012,06MAT,06F2,3,7,litter,0.012903226
2012,06MAT,06F2,3,7,Bet nan,0.309677419
2012,06MAT,06F2,3,7,Car big,0.025806452
2012,06MAT,06F2,3,7,Cas tet,0.006451613
2012,06MAT,06F2,3,7,Emp nig,0.012903226
2012,06MAT,06F2,3,7,Eri vag,0.167741935
2012,06MAT,06F2,3,7,Led pal,0.15483871
2012,06MAT,06F2,3,7,Ped sp.,0.006451613
2012,06MAT,06F2,3,7,Pol bis,0.025806452
2012,06MAT,06F2,3,7,Vac uli,0.012903226
2012,06MAT,06F2,3,7,Vac vit,0.038709677
2012,06MAT,06F2,3,8,moss,0.055865922
2012,06MAT,06F2,3,8,lichen,0.011173184
2012,06MAT,06F2,3,8,litter,0.044692737
2012,06MAT,06F2,3,8,And pol,0.005586592
2012,06MAT,06F2,3,8,Bet nan,0.245810056
2012,06MAT,06F2,3,8,Cal lap,0.005586592
2012,06MAT,06F2,3,8,Car big,0.033519553
2012,06MAT,06F2,3,8,Cas tet,0.005586592
2012,06MAT,06F2,3,8,Eri vag,0.368715084
2012,06MAT,06F2,3,8,Led pal,0.134078212
2012,06MAT,06F2,3,8,Pol bis,0.022346369
2012,06MAT,06F2,3,8,Vac vit,0.067039106
2012,06MAT,06F5,3,1,lichen,0.015151515
2012,06MAT,06F5,3,1,litter,0.075757576
2012,06MAT,06F5,3,1,bare,0.007575758
2012,06MAT,06F5,3,1,And pol,0.015151515
2012,06MAT,06F5,3,1,Bet nan,0.378787879
2012,06MAT,06F5,3,1,Car big,0.015151515
2012,06MAT,06F5,3,1,Cas tet,0.015151515
2012,06MAT,06F5,3,1,Emp nig,0.090909091
2012,06MAT,06F5,3,1,Eri vag,0.121212121
2012,06MAT,06F5,3,1,Led pal,0.121212121
2012,06MAT,06F5,3,1,Pol bis,0.060606061
2012,06MAT,06F5,3,1,Vac uli,0.007575758
2012,06MAT,06F5,3,1,Vac vit,0.03030303
2012,06MAT,06F5,3,1,vole litter,0.045454545
2012,06MAT,06F5,3,2,moss,0.016806723
2012,06MAT,06F5,3,2,lichen,0.008403361
2012,06MAT,06F5,3,2,litter,0.084033613
2012,06MAT,06F5,3,2,And pol,0.008403361
2012,06MAT,06F5,3,2,Bet nan,0.285714286
2012,06MAT,06F5,3,2,Cal lap,0.008403361
2012,06MAT,06F5,3,2,Car big,0.008403361
2012,06MAT,06F5,3,2,Cas tet,0.016806723
2012,06MAT,06F5,3,2,Emp nig,0.050420168
2012,06MAT,06F5,3,2,Eri vag,0.218487395
2012,06MAT,06F5,3,2,Led pal,0.100840336
2012,06MAT,06F5,3,2,Ped sp.,0.008403361
2012,06MAT,06F5,3,2,Pol bis,0.033613445
2012,06MAT,06F5,3,2,Sal pul,0.067226891
2012,06MAT,06F5,3,2,Vac uli,0.016806723
2012,06MAT,06F5,3,2,Vac vit,0.067226891
2012,06MAT,06F5,3,3,moss,0.092592593
2012,06MAT,06F5,3,3,lichen,0.037037037
2012,06MAT,06F5,3,3,litter,0.037037037
2012,06MAT,06F5,3,3,Bet nan,0.407407407
2012,06MAT,06F5,3,3,Car big,0.018518519
2012,06MAT,06F5,3,3,Cas tet,0.009259259
2012,06MAT,06F5,3,3,Emp nig,0.018518519
2012,06MAT,06F5,3,3,Eri vag,0.12962963
2012,06MAT,06F5,3,3,Led pal,0.148148148
2012,06MAT,06F5,3,3,Ped sp.,0.009259259
2012,06MAT,06F5,3,3,Pol bis,0.055555556
2012,06MAT,06F5,3,3,Vac vit,0.037037037
2012,06MAT,06F5,3,4,lichen,0.010752688
2012,06MAT,06F5,3,4,litter,0.064516129
2012,06MAT,06F5,3,4,Bet nan,0.301075269
2012,06MAT,06F5,3,4,Cal lap,0.010752688
2012,06MAT,06F5,3,4,Car big,0.010752688
2012,06MAT,06F5,3,4,Cas tet,0.021505376
2012,06MAT,06F5,3,4,Emp nig,0.010752688
2012,06MAT,06F5,3,4,Eri vag,0.193548387
2012,06MAT,06F5,3,4,Led pal,0.107526882
2012,06MAT,06F5,3,4,Pol bis,0.021505376
2012,06MAT,06F5,3,4,Vac uli,0.010752688
2012,06MAT,06F5,3,4,Vac vit,0.107526882
2012,06MAT,06F5,3,4,Pet fri,0.129032258
2012,06MAT,06F5,3,5,moss,0.0078125
2012,06MAT,06F5,3,5,litter,0.09375
2012,06MAT,06F5,3,5,Bet nan,0.375
2012,06MAT,06F5,3,5,Cal lap,0.03125
2012,06MAT,06F5,3,5,Car big,0.0078125
2012,06MAT,06F5,3,5,Cas tet,0.0078125
2012,06MAT,06F5,3,5,Eri vag,0.1875
2012,06MAT,06F5,3,5,Led pal,0.0625
2012,06MAT,06F5,3,5,Pol bis,0.046875
2012,06MAT,06F5,3,5,Vac uli,0.03125
2012,06MAT,06F5,3,5,Vac vit,0.078125
2012,06MAT,06F5,3,5,Pet fri,0.0625
2012,06MAT,06F5,3,5,Mushroom,0.0078125
2012,06MAT,06F5,3,6,moss,0.033898305
2012,06MAT,06F5,3,6,lichen,0.008474576
2012,06MAT,06F5,3,6,litter,0.033898305
2012,06MAT,06F5,3,6,Bet nan,0.203389831
2012,06MAT,06F5,3,6,Cal lap,0.016949153
2012,06MAT,06F5,3,6,Car big,0.06779661
2012,06MAT,06F5,3,6,Cas tet,0.008474576
2012,06MAT,06F5,3,6,Eri vag,0.06779661
2012,06MAT,06F5,3,6,Led pal,0.220338983
2012,06MAT,06F5,3,6,Pol bis,0.033898305
2012,06MAT,06F5,3,6,Sal pul,0.008474576
2012,06MAT,06F5,3,6,Vac uli,0.008474576
2012,06MAT,06F5,3,6,Vac vit,0.118644068
2012,06MAT,06F5,3,6,Pet fri,0.169491525
2012,06MAT,06F5,3,7,moss,0.056603774
2012,06MAT,06F5,3,7,lichen,0.037735849
2012,06MAT,06F5,3,7,litter,0.056603774
2012,06MAT,06F5,3,7,Bet nan,0.245283019
2012,06MAT,06F5,3,7,Cal lap,0.009433962
2012,06MAT,06F5,3,7,Car big,0.009433962
2012,06MAT,06F5,3,7,Cas tet,0.009433962
2012,06MAT,06F5,3,7,Emp nig,0.009433962
2012,06MAT,06F5,3,7,Eri vag,0.094339623
2012,06MAT,06F5,3,7,Led pal,0.245283019
2012,06MAT,06F5,3,7,Ped sp.,0.009433962
2012,06MAT,06F5,3,7,Pol bis,0.037735849
2012,06MAT,06F5,3,7,Sal pul,0.094339623
2012,06MAT,06F5,3,7,Vac uli,0.009433962
2012,06MAT,06F5,3,7,Vac vit,0.056603774
2012,06MAT,06F5,3,7,Pet fri,0.018867925
2012,06MAT,06F5,3,8,moss,0.018018018
2012,06MAT,06F5,3,8,lichen,0.009009009
2012,06MAT,06F5,3,8,litter,0.036036036
2012,06MAT,06F5,3,8,And pol,0.018018018
2012,06MAT,06F5,3,8,Bet nan,0.252252252
2012,06MAT,06F5,3,8,Cal lap,0.018018018
2012,06MAT,06F5,3,8,Car big,0.018018018
2012,06MAT,06F5,3,8,Cas tet,0.009009009
2012,06MAT,06F5,3,8,Emp nig,0.018018018
2012,06MAT,06F5,3,8,Eri vag,0.108108108
2012,06MAT,06F5,3,8,Led pal,0.198198198
2012,06MAT,06F5,3,8,Ped sp.,0.009009009
2012,06MAT,06F5,3,8,Pol bis,0.054054054
2012,06MAT,06F5,3,8,Vac vit,0.09009009
2012,06MAT,06F5,3,8,Pet fri,0.126126126
2012,06MAT,06F5,3,8,Ste lon,0.009009009
2012,06MAT,06F5,3,8,vole litter,0.009009009
2012,06MAT,06F10,3,1,litter,0.306122449
2012,06MAT,06F10,3,1,bare,0.020408163
2012,06MAT,06F10,3,1,Bet nan,0.244897959
2012,06MAT,06F10,3,1,Cal lap,0.040816327
2012,06MAT,06F10,3,1,Car big,0.010204082
2012,06MAT,06F10,3,1,Emp nig,0.020408163
2012,06MAT,06F10,3,1,Eri vag,0.265306122
2012,06MAT,06F10,3,1,Led pal,0.020408163
2012,06MAT,06F10,3,1,Pol bis,0.040816327
2012,06MAT,06F10,3,1,Vac uli,0.010204082
2012,06MAT,06F10,3,1,Vac vit,0.010204082
2012,06MAT,06F10,3,1,Pet fri,0.010204082
2012,06MAT,06F10,3,2,litter,0.203125
2012,06MAT,06F10,3,2,bare,0.03125
2012,06MAT,06F10,3,2,Bet nan,0.1875
2012,06MAT,06F10,3,2,Cal lap,0.03125
2012,06MAT,06F10,3,2,Car big,0.0078125
2012,06MAT,06F10,3,2,Eri vag,0.234375
2012,06MAT,06F10,3,2,Led pal,0.109375
2012,06MAT,06F10,3,2,Ped sp.,0.0078125
2012,06MAT,06F10,3,2,Pol bis,0.0625
2012,06MAT,06F10,3,2,Vac uli,0.03125
2012,06MAT,06F10,3,2,Vac vit,0.03125
2012,06MAT,06F10,3,2,Pet fri,0.0625
2012,06MAT,06F10,3,3,litter,0.208
2012,06MAT,06F10,3,3,Bet nan,0.24
2012,06MAT,06F10,3,3,Cal lap,0.032
2012,06MAT,06F10,3,3,Eri vag,0.24
2012,06MAT,06F10,3,3,Led pal,0.08
2012,06MAT,06F10,3,3,Pol bis,0.048
2012,06MAT,06F10,3,3,Vac vit,0.016
2012,06MAT,06F10,3,3,Pet fri,0.128
2012,06MAT,06F10,3,3,Ste lon,0.008
2012,06MAT,06F10,3,4,moss,0.012195122
2012,06MAT,06F10,3,4,litter,0.195121951
2012,06MAT,06F10,3,4,Bet nan,0.43902439
2012,06MAT,06F10,3,4,Cal lap,0.012195122
2012,06MAT,06F10,3,4,Eri vag,0.219512195
2012,06MAT,06F10,3,4,Led pal,0.048780488
2012,06MAT,06F10,3,4,Pol bis,0.024390244
2012,06MAT,06F10,3,4,Sal pul,0.024390244
2012,06MAT,06F10,3,4,Vac vit,0.024390244
2012,06MAT,06F10,3,5,moss,0.010416667
2012,06MAT,06F10,3,5,lichen,0.010416667
2012,06MAT,06F10,3,5,litter,0.1875
2012,06MAT,06F10,3,5,bare,0.041666667
2012,06MAT,06F10,3,5,Bet nan,0.229166667
2012,06MAT,06F10,3,5,Cal lap,0.0625
2012,06MAT,06F10,3,5,Car big,0.010416667
2012,06MAT,06F10,3,5,Cas tet,0.010416667
2012,06MAT,06F10,3,5,Eri vag,0.145833333
2012,06MAT,06F10,3,5,Led pal,0.166666667
2012,06MAT,06F10,3,5,Pol bis,0.041666667
2012,06MAT,06F10,3,5,Vac vit,0.041666667
2012,06MAT,06F10,3,5,Pet fri,0.041666667
2012,06MAT,06F10,3,6,moss,0.018867925
2012,06MAT,06F10,3,6,litter,0.094339623
2012,06MAT,06F10,3,6,bare,0.009433962
2012,06MAT,06F10,3,6,Bet nan,0.301886792
2012,06MAT,06F10,3,6,Cal lap,0.009433962
2012,06MAT,06F10,3,6,Car big,0.009433962
2012,06MAT,06F10,3,6,Cas tet,0.094339623
2012,06MAT,06F10,3,6,Eri vag,0.113207547
2012,06MAT,06F10,3,6,Led pal,0.075471698
2012,06MAT,06F10,3,6,Pol bis,0.094339623
2012,06MAT,06F10,3,6,Vac uli,0.009433962
2012,06MAT,06F10,3,6,Vac vit,0.094339623
2012,06MAT,06F10,3,6,Pet fri,0.075471698
2012,06MAT,06F10,3,7,litter,0.17699115
2012,06MAT,06F10,3,7,bare,0.008849558
2012,06MAT,06F10,3,7,Bet nan,0.318584071
2012,06MAT,06F10,3,7,Cal lap,0.03539823
2012,06MAT,06F10,3,7,Emp nig,0.008849558
2012,06MAT,06F10,3,7,Eri vag,0.14159292
2012,06MAT,06F10,3,7,Led pal,0.088495575
2012,06MAT,06F10,3,7,Pol bis,0.14159292
2012,06MAT,06F10,3,7,Vac uli,0.008849558
2012,06MAT,06F10,3,7,Vac vit,0.053097345
2012,06MAT,06F10,3,7,Pet fri,0.017699115
2012,06MAT,06F10,3,8,litter,0.224489796
2012,06MAT,06F10,3,8,bare,0.040816327
2012,06MAT,06F10,3,8,Bet nan,0.387755102
2012,06MAT,06F10,3,8,Cal lap,0.010204082
2012,06MAT,06F10,3,8,Cas tet,0.010204082
2012,06MAT,06F10,3,8,Eri vag,0.12244898
2012,06MAT,06F10,3,8,Led pal,0.102040816
2012,06MAT,06F10,3,8,Pol bis,0.040816327
2012,06MAT,06F10,3,8,Sal pul,0.020408163
2012,06MAT,06F10,3,8,Vac vit,0.020408163
2012,06MAT,06F10,3,8,Pet fri,0.020408163
2012,06MAT,06NO3,1,1,moss,0.009569378
2012,06MAT,06NO3,1,1,lichen,0.004784689
2012,06MAT,06NO3,1,1,litter,0.09569378
2012,06MAT,06NO3,1,1,Bet nan,0.19138756
2012,06MAT,06NO3,1,1,Car big,0.019138756
2012,06MAT,06NO3,1,1,Emp nig,0.019138756
2012,06MAT,06NO3,1,1,Eri vag,0.153110048
2012,06MAT,06NO3,1,1,Led pal,0.258373206
2012,06MAT,06NO3,1,1,Pol bis,0.004784689
2012,06MAT,06NO3,1,1,Rub cha,0.105263158
2012,06MAT,06NO3,1,1,Sal pul,0.004784689
2012,06MAT,06NO3,1,1,Vac vit,0.133971292
2012,06MAT,06NO3,1,2,moss,0.009433962
2012,06MAT,06NO3,1,2,lichen,0.004716981
2012,06MAT,06NO3,1,2,litter,0.094339623
2012,06MAT,06NO3,1,2,bare,0.004716981
2012,06MAT,06NO3,1,2,Bet nan,0.179245283
2012,06MAT,06NO3,1,2,Car big,0.004716981
2012,06MAT,06NO3,1,2,Emp nig,0.009433962
2012,06MAT,06NO3,1,2,Eri vag,0.094339623
2012,06MAT,06NO3,1,2,Led pal,0.235849057
2012,06MAT,06NO3,1,2,Ped sp.,0.004716981
2012,06MAT,06NO3,1,2,Pol bis,0.004716981
2012,06MAT,06NO3,1,2,Rub cha,0.08490566
2012,06MAT,06NO3,1,2,Sal pul,0.009433962
2012,06MAT,06NO3,1,2,Vac uli,0.004716981
2012,06MAT,06NO3,1,2,Vac vit,0.254716981
2012,06MAT,06NO3,1,3,moss,0.025974026
2012,06MAT,06NO3,1,3,litter,0.216450216
2012,06MAT,06NO3,1,3,bare,0.017316017
2012,06MAT,06NO3,1,3,Bet nan,0.112554113
2012,06MAT,06NO3,1,3,Emp nig,0.008658009
2012,06MAT,06NO3,1,3,Eri vag,0.181818182
2012,06MAT,06NO3,1,3,Led pal,0.225108225
2012,06MAT,06NO3,1,3,Ped sp.,0.004329004
2012,06MAT,06NO3,1,3,Rub cha,0.051948052
2012,06MAT,06NO3,1,3,Vac vit,0.155844156
2012,06MAT,06NO3,1,4,moss,0.004716981
2012,06MAT,06NO3,1,4,lichen,0.018867925
2012,06MAT,06NO3,1,4,litter,0.141509434
2012,06MAT,06NO3,1,4,bare,0.009433962
2012,06MAT,06NO3,1,4,Bet nan,0.254716981
2012,06MAT,06NO3,1,4,Car big,0.009433962
2012,06MAT,06NO3,1,4,Emp nig,0.004716981
2012,06MAT,06NO3,1,4,Eri vag,0.066037736
2012,06MAT,06NO3,1,4,Led pal,0.264150943
2012,06MAT,06NO3,1,4,Rub cha,0.08490566
2012,06MAT,06NO3,1,4,Sal pul,0.018867925
2012,06MAT,06NO3,1,4,Vac vit,0.122641509
2012,06MAT,06NO3,1,5,moss,0.020725389
2012,06MAT,06NO3,1,5,lichen,0.010362694
2012,06MAT,06NO3,1,5,litter,0.134715026
2012,06MAT,06NO3,1,5,bare,0.020725389
2012,06MAT,06NO3,1,5,Bet nan,0.082901554
2012,06MAT,06NO3,1,5,Car big,0.005181347
2012,06MAT,06NO3,1,5,Emp nig,0.010362694
2012,06MAT,06NO3,1,5,Eri vag,0.186528497
2012,06MAT,06NO3,1,5,Led pal,0.21761658
2012,06MAT,06NO3,1,5,Rub cha,0.207253886
2012,06MAT,06NO3,1,5,Vac vit,0.103626943
2012,06MAT,06NO3,1,6,litter,0.165745856
2012,06MAT,06NO3,1,6,Bet nan,0.132596685
2012,06MAT,06NO3,1,6,Cal lap,0.044198895
2012,06MAT,06NO3,1,6,Car big,0.022099448
2012,06MAT,06NO3,1,6,Emp nig,0.022099448
2012,06MAT,06NO3,1,6,Eri vag,0.143646409
2012,06MAT,06NO3,1,6,Led pal,0.187845304
2012,06MAT,06NO3,1,6,Pol bis,0.011049724
2012,06MAT,06NO3,1,6,Rub cha,0.198895028
2012,06MAT,06NO3,1,6,Sal pul,0.005524862
2012,06MAT,06NO3,1,6,Vac vit,0.066298343
2012,06MAT,06NO3,1,7,moss,0.022346369
2012,06MAT,06NO3,1,7,litter,0.201117318
2012,06MAT,06NO3,1,7,bare,0.022346369
2012,06MAT,06NO3,1,7,Bet nan,0.324022346
2012,06MAT,06NO3,1,7,Cal lap,0.011173184
2012,06MAT,06NO3,1,7,Car big,0.011173184
2012,06MAT,06NO3,1,7,Emp nig,0.005586592
2012,06MAT,06NO3,1,7,Eri vag,0.089385475
2012,06MAT,06NO3,1,7,Led pal,0.223463687
2012,06MAT,06NO3,1,7,Rub cha,0.067039106
2012,06MAT,06NO3,1,7,Vac vit,0.022346369
2012,06MAT,06NO3,1,8,moss,0.020833333
2012,06MAT,06NO3,1,8,lichen,0.005208333
2012,06MAT,06NO3,1,8,litter,0.1875
2012,06MAT,06NO3,1,8,frost boil,0.03125
2012,06MAT,06NO3,1,8,bare,0.010416667
2012,06MAT,06NO3,1,8,Bet nan,0.25
2012,06MAT,06NO3,1,8,Car big,0.020833333
2012,06MAT,06NO3,1,8,Emp nig,0.03125
2012,06MAT,06NO3,1,8,Eri vag,0.125
2012,06MAT,06NO3,1,8,Led pal,0.177083333
2012,06MAT,06NO3,1,8,Rub cha,0.072916667
2012,06MAT,06NO3,1,8,Sal pul,0.005208333
2012,06MAT,06NO3,1,8,Vac vit,0.041666667
2012,06MAT,06NO3,1,8,vole litter,0.020833333
2012,06MAT,06NH4,1,1,moss,0.031088083
2012,06MAT,06NH4,1,1,lichen,0.005181347
2012,06MAT,06NH4,1,1,litter,0.124352332
2012,06MAT,06NH4,1,1,Bet nan,0.393782383
2012,06MAT,06NH4,1,1,Emp nig,0.005181347
2012,06MAT,06NH4,1,1,Eri vag,0.062176166
2012,06MAT,06NH4,1,1,Led pal,0.165803109
2012,06MAT,06NH4,1,1,Rub cha,0.176165803
2012,06MAT,06NH4,1,1,Sal pul,0.005181347
2012,06MAT,06NH4,1,1,Vac vit,0.031088083
2012,06MAT,06NH4,1,2,moss,0.027272727
2012,06MAT,06NH4,1,2,lichen,0.004545455
2012,06MAT,06NH4,1,2,litter,0.218181818
2012,06MAT,06NH4,1,2,bare,0.009090909
2012,06MAT,06NH4,1,2,Bet nan,0.290909091
2012,06MAT,06NH4,1,2,Emp nig,0.009090909
2012,06MAT,06NH4,1,2,Eri vag,0.145454545
2012,06MAT,06NH4,1,2,Led pal,0.081818182
2012,06MAT,06NH4,1,2,Rub cha,0.163636364
2012,06MAT,06NH4,1,2,Sal pul,0.004545455
2012,06MAT,06NH4,1,2,Vac vit,0.045454545
2012,06MAT,06NH4,1,3,moss,0.01025641
2012,06MAT,06NH4,1,3,lichen,0.030769231
2012,06MAT,06NH4,1,3,litter,0.225641026
2012,06MAT,06NH4,1,3,bare,0.005128205
2012,06MAT,06NH4,1,3,Bet nan,0.184615385
2012,06MAT,06NH4,1,3,Car big,0.01025641
2012,06MAT,06NH4,1,3,Eri vag,0.123076923
2012,06MAT,06NH4,1,3,Led pal,0.174358974
2012,06MAT,06NH4,1,3,Rub cha,0.194871795
2012,06MAT,06NH4,1,3,Sal pul,0.020512821
2012,06MAT,06NH4,1,3,Vac vit,0.020512821
2012,06MAT,06NH4,1,4,moss,0.020512821
2012,06MAT,06NH4,1,4,lichen,0.041025641
2012,06MAT,06NH4,1,4,litter,0.317948718
2012,06MAT,06NH4,1,4,Bet nan,0.225641026
2012,06MAT,06NH4,1,4,Car big,0.005128205
2012,06MAT,06NH4,1,4,Emp nig,0.01025641
2012,06MAT,06NH4,1,4,Eri vag,0.112820513
2012,06MAT,06NH4,1,4,Led pal,0.082051282
2012,06MAT,06NH4,1,4,Rub cha,0.123076923
2012,06MAT,06NH4,1,4,Sal pul,0.01025641
2012,06MAT,06NH4,1,4,Vac vit,0.051282051
2012,06MAT,06NH4,1,5,moss,0.00591716
2012,06MAT,06NH4,1,5,lichen,0.01183432
2012,06MAT,06NH4,1,5,litter,0.213017751
2012,06MAT,06NH4,1,5,Bet nan,0.284023669
2012,06MAT,06NH4,1,5,Car big,0.00591716
2012,06MAT,06NH4,1,5,Eri vag,0.082840237
2012,06MAT,06NH4,1,5,Led pal,0.142011834
2012,06MAT,06NH4,1,5,Rub cha,0.224852071
2012,06MAT,06NH4,1,5,Sal pul,0.023668639
2012,06MAT,06NH4,1,5,Vac vit,0.00591716
2012,06MAT,06NH4,1,6,moss,0.033519553
2012,06MAT,06NH4,1,6,lichen,0.067039106
2012,06MAT,06NH4,1,6,litter,0.067039106
2012,06MAT,06NH4,1,6,bare,0.011173184
2012,06MAT,06NH4,1,6,Bet nan,0.424581006
2012,06MAT,06NH4,1,6,Car big,0.011173184
2012,06MAT,06NH4,1,6,Eri vag,0.033519553
2012,06MAT,06NH4,1,6,Led pal,0.201117318
2012,06MAT,06NH4,1,6,Rub cha,0.122905028
2012,06MAT,06NH4,1,6,Vac uli,0.005586592
2012,06MAT,06NH4,1,6,Vac vit,0.022346369
2012,06MAT,06NH4,1,7,lichen,0.033707865
2012,06MAT,06NH4,1,7,litter,0.303370787
2012,06MAT,06NH4,1,7,Bet nan,0.157303371
2012,06MAT,06NH4,1,7,Eri vag,0.213483146
2012,06MAT,06NH4,1,7,Led pal,0.146067416
2012,06MAT,06NH4,1,7,Rub cha,0.08988764
2012,06MAT,06NH4,1,7,Sal pul,0.033707865
2012,06MAT,06NH4,1,7,Vac vit,0.02247191
2012,06MAT,06NH4,1,8,moss,0.04950495
2012,06MAT,06NH4,1,8,lichen,0.00990099
2012,06MAT,06NH4,1,8,litter,0.128712871
2012,06MAT,06NH4,1,8,Bet nan,0.326732673
2012,06MAT,06NH4,1,8,Car big,0.00990099
2012,06MAT,06NH4,1,8,Eri vag,0.138613861
2012,06MAT,06NH4,1,8,Led pal,0.108910891
2012,06MAT,06NH4,1,8,Pol bis,0.004950495
2012,06MAT,06NH4,1,8,Rub cha,0.168316832
2012,06MAT,06NH4,1,8,Sal pul,0.004950495
2012,06MAT,06NH4,1,8,Vac uli,0.00990099
2012,06MAT,06NH4,1,8,Vac vit,0.03960396
2012,06MAT,06NO3,2,1,moss,0.023809524
2012,06MAT,06NO3,2,1,litter,0.023809524
2012,06MAT,06NO3,2,1,Bet nan,0.130952381
2012,06MAT,06NO3,2,1,Car big,0.023809524
2012,06MAT,06NO3,2,1,Emp nig,0.071428571
2012,06MAT,06NO3,2,1,Eri vag,0.095238095
2012,06MAT,06NO3,2,1,Led pal,0.047619048
2012,06MAT,06NO3,2,1,Pol bis,0.023809524
2012,06MAT,06NO3,2,1,Rub cha,0.011904762
2012,06MAT,06NO3,2,1,Sal pul,0.107142857
2012,06MAT,06NO3,2,1,Vac uli,0.05952381
2012,06MAT,06NO3,2,1,Vac vit,0.380952381
2012,06MAT,06NO3,2,2,moss,0.023391813
2012,06MAT,06NO3,2,2,lichen,0.005847953
2012,06MAT,06NO3,2,2,litter,0.070175439
2012,06MAT,06NO3,2,2,And pol,0.005847953
2012,06MAT,06NO3,2,2,Bet nan,0.175438596
